candidate,issue,prompt_type,model,provider,matched_frames_lexical,matched_frames_semantic,matched_moral_foundations_lexical,matched_moral_foundations_semantic,matched_frames_lexical_scores,matched_moral_foundations_lexical_scores,matched_frames_semantic_scores,matched_moral_foundations_semantic_scores,salience_mentions,salience_similarity_positive,salience_similarity_negative,salience_score,refined_role_label,refined_role_justification,response,issue_topic_affinities
joanne kuniansky,Property taxes,salience,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.104, ""economic growth"": 0.1249, ""corruption"": 0.0547, ""freedom"": 0.079, ""inequality"": 0.2139, ""security"": -0.0268, ""trust"": 0.0274, ""greed"": 0.0799, ""entitlement"": -0.0304, ""accountability"": 0.0127, ""globalism"": -0.0145, ""national pride"": 0.1095}","{""care"": 0.0516, ""harm"": -0.0419, ""fairness"": 0.0915, ""cheating"": 0.0511, ""loyalty"": -0.0575, ""betrayal"": -0.0366, ""authority"": 0.0818, ""subversion"": 0.0415, ""sanctity"": 0.1382, ""degradation"": 0.0081}",0,,,0,Neutral,,"As of my current knowledge base update in September 2021, Joanne Kuniansky, who is a member of the Socialist Workers Party, has not made a clear statement specifically on property taxes in New Jersey. As a socialist, her broader perspectives tend to focus on wealth redistribution and worker rights, but it's important to note that these general ideologies don't always directly translate into specific policy points like property taxes. While she may advocate for policies that alleviate the financial burden on working-class individuals, she might propose different methods other than just adjusting property taxes. It's crucial to check her campaign's official channels or public statements for the most accurate and updated information.","{""Property Tax Reform in New Jersey"": 0.0, ""Potential Political Candidates"": 0.0469, ""Wealth Redistribution and Taxation Policy"": 0.5509, ""Property Tax Policy and Moral Values"": 0.012, ""Property Tax Relief"": 0.0}"
joanne kuniansky,"Crime, policing and public safety",framing,gpt-4,openai,security,,,,"{""security"": 3}",{},"{""protectionism"": 0.0814, ""economic growth"": 0.1161, ""corruption"": 0.1966, ""freedom"": 0.2648, ""inequality"": 0.1348, ""security"": 0.242, ""trust"": 0.2082, ""greed"": 0.2292, ""entitlement"": 0.2052, ""accountability"": 0.2755, ""globalism"": 0.083, ""national pride"": 0.2734}","{""care"": 0.2616, ""harm"": 0.1549, ""fairness"": 0.2691, ""cheating"": 0.1831, ""loyalty"": 0.0566, ""betrayal"": 0.2095, ""authority"": 0.1585, ""subversion"": 0.3111, ""sanctity"": 0.2072, ""degradation"": 0.2032}",0,,,0,Hero,,"Joanne Kuniansky, being from the Socialist Workers Party, is often portrayed in debates about crime, policing, and public safety as advocating for significant systemic changes. She usually emphasizes the need for comprehensive police reform, arguing for the demilitarization of the police force and advocating for the reallocation of resources to community initiatives and social services.

Kuniansky often argues that crime is a symptom of broader societal issues, such as poverty and inequality, rather than solely a matter of individual morality. Therefore, she typically supports policies that address these root causes, such as improving access to quality education and jobs, rather than focusing solely on punitive measures.

However, her views can be controversial. Critics often argue that her approach is unrealistic or that it fails to adequately address the immediate safety concerns of the community. Supporters, on the other hand, argue that her perspective is necessary for long-term solutions and that it addresses the core of the crime issue rather than just its symptoms.

It's important to note that the portrayal of Kuniansky in these debates can also depend significantly on the political orientation of the person or media outlet discussing her. Those with more progressive views might portray her as a forward-thinking visionary, while more conservative voices might depict her as too radical or out of touch with the realities of crime and public safety.","{""Law and Order Politics"": 0.0, ""Political Candidates in New Jersey Gubernatorial Election"": 0.0, ""Socialist Approach to Crime and Policing"": 0.5834, ""Crime and Policing Reform"": 0.0, ""Crime and Policing Policies in Elections"": 0.0196, ""Crime and Public Safety Policy"": 0.0}"
joanne kuniansky,"Crime, policing and public safety",voter_pov,gpt-4,openai,"security, accountability",,"fairness, authority",,"{""security"": 5, ""accountability"": 1}","{""fairness"": 1, ""authority"": 2}","{""protectionism"": 0.1439, ""economic growth"": 0.1002, ""corruption"": 0.1614, ""freedom"": 0.2913, ""inequality"": 0.1798, ""security"": 0.2566, ""trust"": 0.1604, ""greed"": 0.1876, ""entitlement"": 0.0805, ""accountability"": 0.2644, ""globalism"": 0.0296, ""national pride"": 0.2528}","{""care"": 0.2138, ""harm"": 0.0991, ""fairness"": 0.3194, ""cheating"": 0.1697, ""loyalty"": 0.0187, ""betrayal"": 0.181, ""authority"": 0.1313, ""subversion"": 0.2895, ""sanctity"": 0.1621, ""degradation"": 0.1741}",0,,,0,Hero,,"Joanne Kuniansky is a Socialist Workers Party candidate, and as such, she presents a fundamentally different perspective on crime, policing, and public safety than traditional candidates from the Democratic or Republican parties.

Kuniansky's platform typically revolves around the redistribution of wealth and power, with an emphasis on workers' rights and social equality. Regarding crime and public safety, her stance is often aligned with concepts such as community control of police, rehabilitation over punishment, and addressing the root causes of crime, such as poverty and social inequality.

For swing voters who are concerned about crime, this could be a compelling approach if they believe that systemic changes are necessary to address these problems. Kuniansky's approach could resonate with voters who feel that traditional ""tough-on-crime"" measures are ineffective or contribute to social injustice. 

However, for voters who prioritize a strong law-and-order approach and see a need for traditional policing as a primary means for ensuring public safety, Kuniansky's platform could be less convincing. Swing voters who hold these views might be more inclined to support candidates who advocate for increased funding for law enforcement, stricter sentencing laws, and similar measures.

In summary, Joanne Kuniansky's stance on crime, policing, and public safety can be compelling to a specific demographic of swing voters - those who prioritize social reform and addressing systemic issues as a means to combat crime. However, her appeal may be limited among voters who prefer more conventional law-and-order approaches to public safety.","{""Law and Order Politics"": 0.0187, ""Political Candidates in New Jersey Gubernatorial Election"": 0.0, ""Socialist Approach to Crime and Policing"": 0.5783, ""Crime and Policing Reform"": 0.091, ""Crime and Policing Policies in Elections"": 0.0145, ""Crime and Public Safety Policy"": 0.0}"
joanne kuniansky,"Crime, policing and public safety",moral,gpt-4,openai,"corruption, security, accountability",,fairness,,"{""corruption"": 1, ""security"": 3, ""accountability"": 1}","{""fairness"": 5}","{""protectionism"": 0.0894, ""economic growth"": 0.1228, ""corruption"": 0.2695, ""freedom"": 0.3581, ""inequality"": 0.1978, ""security"": 0.2732, ""trust"": 0.2361, ""greed"": 0.1775, ""entitlement"": 0.1711, ""accountability"": 0.3408, ""globalism"": 0.0675, ""national pride"": 0.2849}","{""care"": 0.3562, ""harm"": 0.1366, ""fairness"": 0.4895, ""cheating"": 0.2702, ""loyalty"": 0.138, ""betrayal"": 0.2416, ""authority"": 0.2482, ""subversion"": 0.3557, ""sanctity"": 0.3136, ""degradation"": 0.2922}",0,,,0,Hero,,"Joanne Kuniansky, as a member of the Socialist Workers Party, generally anchors her political positions in a moral framework that emphasizes social and economic equality and justice. This extends to her stance on crime, policing, and public safety. 

Firstly, she stresses the importance of social justice. This is reflected in her calls to address the root causes of crime, such as poverty, unemployment, and social inequality. She generally proposes more funding and resources for social services and education, rather than punitive measures, as she believes that by addressing these root issues, crime rates will naturally decrease.

Secondly, she puts a strong emphasis on fairness and transparency in the criminal justice system. This is demonstrated by her insistence on police reform and oversight, as well as her support of measures to end racial profiling and police brutality. She is typically in favor of holding law enforcement accountable for their actions, with the belief that this will not only reduce instances of police misconduct, but also build trust between the police and the communities they serve.

Thirdly, she values the principle of dignity and respect for all individuals, regardless of their circumstances. This is reflected in her opposition to mass incarceration and her support for prisoner rights and rehabilitation programs. She generally argues that treating individuals with respect and offering them opportunities to reintegrate into society will lead to lower recidivism rates and safer communities.

Finally, Kuniansky often emphasizes the importance of democracy and citizen participation. She typically supports measures that increase community participation in decision-making processes related to public safety, such as community policing initiatives and civilian review boards.

Overall, Kuniansky's stance on crime, policing, and public safety is underpinned by her commitment to social and economic justice, fairness, respect for individual dignity, and democratic participation.","{""Law and Order Politics"": 0.0394, ""Political Candidates in New Jersey Gubernatorial Election"": 0.0, ""Socialist Approach to Crime and Policing"": 0.4243, ""Crime and Policing Reform"": 0.0128, ""Crime and Policing Policies in Elections"": 0.0, ""Crime and Public Safety Policy"": 0.1396}"
joanne kuniansky,"Crime, policing and public safety",contrastive,gpt-4,openai,security,,"harm, fairness, authority",,"{""security"": 3}","{""harm"": 1, ""fairness"": 1, ""authority"": 1}","{""protectionism"": 0.0934, ""economic growth"": 0.1198, ""corruption"": 0.1009, ""freedom"": 0.2398, ""inequality"": 0.142, ""security"": 0.2394, ""trust"": 0.1327, ""greed"": 0.1298, ""entitlement"": 0.0698, ""accountability"": 0.2099, ""globalism"": 0.0242, ""national pride"": 0.1936}","{""care"": 0.2296, ""harm"": 0.0709, ""fairness"": 0.2958, ""cheating"": 0.1254, ""loyalty"": 0.0664, ""betrayal"": 0.177, ""authority"": 0.1736, ""subversion"": 0.312, ""sanctity"": 0.156, ""degradation"": 0.1319}",0,,,0,Hero,,"Joanne Kuniansky is a member of the Socialist Workers Party, an organization that has a distinctive stance on crime, policing, and public safety compared to other mainstream political parties in New Jersey. 

Kuniansky and the Socialist Workers Party generally advocate for a complete transformation of the current criminal justice system. They argue that issues related to crime and safety cannot be solved under the current capitalist system, which they believe inherently promotes inequality and class struggle. They propose alternatives like job creation, improvement of living conditions, and the elimination of poverty which they view as root causes of crime. 

As for policing, Kuniansky and her party support the demilitarization of the police and often criticize the current system for what they perceive as systemic racism. They argue for community control of the police, believing that this would lead to greater accountability and less violence.

Compared to others in their party, Kuniansky's stance aligns with the Socialist Workers Party's platform. However, compared to Democrats or Republicans, her views are significantly more radical. For instance, while many Democratic candidates might advocate for police reform and addressing systemic issues, few would go as far as advocating for the complete transformation of the system as Kuniansky does. Similarly, Republican candidates typically advocate for strong law and order policies, which are at odds with Kuniansky's stance. 

In conclusion, Joanne Kuniansky's stance on crime, policing, and public safety is consistent with her party's platform, but considerably different from mainstream Democratic and Republican viewpoints.","{""Law and Order Politics"": 0.0, ""Political Candidates in New Jersey Gubernatorial Election"": 0.0, ""Socialist Approach to Crime and Policing"": 0.6847, ""Crime and Policing Reform"": 0.0, ""Crime and Policing Policies in Elections"": 0.0, ""Crime and Public Safety Policy"": 0.0}"
joanne kuniansky,"Crime, policing and public safety",salience,gpt-4,openai,security,,,,"{""security"": 3}",{},"{""protectionism"": 0.1517, ""economic growth"": 0.1394, ""corruption"": 0.1022, ""freedom"": 0.2098, ""inequality"": 0.1307, ""security"": 0.289, ""trust"": 0.1295, ""greed"": 0.143, ""entitlement"": 0.0324, ""accountability"": 0.2272, ""globalism"": 0.0302, ""national pride"": 0.1361}","{""care"": 0.1724, ""harm"": 0.0873, ""fairness"": 0.2058, ""cheating"": 0.0611, ""loyalty"": -0.0804, ""betrayal"": 0.0721, ""authority"": 0.0773, ""subversion"": 0.219, ""sanctity"": 0.133, ""degradation"": 0.0619}",0,,,0,Neutral,,"As a political analyst, I can tell you that Joanne Kuniansky, representing the Socialist Workers Party, has often articulated her stance on crime, policing, and public safety from a socio-economic perspective. However, she has not specifically outlined a detailed policy on these issues as per the latest updates available. 

Kuniansky advocates for a system that addresses the root causes of crime, which she believes are poverty, lack of decent jobs, poor housing, and inadequate education. She has been vocal about her belief that these socio-economic issues contribute significantly to crime rates and that addressing these issues would subsequently improve public safety.

On the issue of policing, while she has not explicitly stated her position, it's important to keep in mind that the Socialist Workers Party generally advocates for police reform and accountability, often calling for community control of the police. This would potentially involve community-led bodies having oversight of police departments, with the power to hire, fire, and set policies.

As more information becomes available or if Kuniansky specifically addresses her position on crime, policing, and public safety, this analysis will need to be updated. Please note that voters should always refer to the most recent and direct statements from the candidate or their campaign.","{""Law and Order Politics"": 0.0, ""Political Candidates in New Jersey Gubernatorial Election"": 0.0545, ""Socialist Approach to Crime and Policing"": 0.5945, ""Crime and Policing Reform"": 0.0, ""Crime and Policing Policies in Elections"": 0.0, ""Crime and Public Safety Policy"": 0.0}"
joanne kuniansky,Government transparency and accountability,framing,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0616, ""economic growth"": 0.1593, ""corruption"": 0.0552, ""freedom"": 0.1981, ""inequality"": 0.0449, ""security"": 0.0258, ""trust"": 0.2336, ""greed"": 0.0688, ""entitlement"": 0.0598, ""accountability"": 0.2726, ""globalism"": 0.0595, ""national pride"": 0.0857}","{""care"": 0.0742, ""harm"": -0.0642, ""fairness"": 0.2045, ""cheating"": 0.0905, ""loyalty"": 0.0274, ""betrayal"": 0.079, ""authority"": 0.154, ""subversion"": 0.2289, ""sanctity"": 0.0948, ""degradation"": 0.0277}",0,,,0,Neutral,,"As a political analyst, I should mention that Joanne Kuniansky's name has not been at the forefront of the conversation in the New Jersey gubernatorial elections. However, if we were to examine her stance based on her affiliation with the Socialist Workers Party, we could make some educated assumptions about her position on government transparency and accountability.

Members of the Socialist Workers Party are generally seen as advocates for increased government transparency and accountability. They often argue for a more open and direct form of democracy, where the working class has more say in governmental affairs. This could suggest that Kuniansky would likely champion initiatives to make the government more transparent and accountable, and she would likely support measures to provide citizens with more information about the government's actions.

However, it's important to note that since Kuniansky hasn't made any direct statements or policy proposals about government transparency and accountability in the context of a gubernatorial election, this analysis is largely speculative. We would need more information directly from Kuniansky to make a more accurate assessment.",{}
joanne kuniansky,Government transparency and accountability,voter_pov,gpt-4,openai,accountability,,,,"{""accountability"": 1}",{},"{""protectionism"": 0.1657, ""economic growth"": 0.2021, ""corruption"": 0.1067, ""freedom"": 0.3033, ""inequality"": 0.0913, ""security"": 0.0579, ""trust"": 0.2947, ""greed"": 0.1794, ""entitlement"": 0.1183, ""accountability"": 0.3996, ""globalism"": 0.1028, ""national pride"": 0.1714}","{""care"": 0.1321, ""harm"": -0.0494, ""fairness"": 0.2736, ""cheating"": 0.165, ""loyalty"": 0.0974, ""betrayal"": 0.1696, ""authority"": 0.2109, ""subversion"": 0.2779, ""sanctity"": 0.1349, ""degradation"": 0.0704}",0,,,0,Neutral,,"As a knowledgeable political analyst, I must clarify that Joanne Kuniansky, as of the time of my knowledge, is a member of the Socialist Workers Party who ran for Governor of New Jersey in 2021. However, considering her party's platform and her past statements, we can discuss her stance on government transparency and accountability.

Kuniansky and her party strongly advocate for a working-class political alternative, criticizing the mainstream parties for what they see as corruption and lack of transparency. They have often expressed the need for workers to have more control over the government and policymaking process, which implicitly suggests a desire for greater government transparency and accountability.

However, the Socialist Workers Party's platform is not mainstream, and some swing voters might find it difficult to align with their more radical positions. Also, Kuniansky herself hasn't had much opportunity to demonstrate commitment to transparency and accountability in a government role, as she hasn't held public office before. This could make it difficult for some swing voters to gauge her potential effectiveness in this area.

In conclusion, while Joanne Kuniansky's platform speaks to government transparency and accountability, her appeal to swing voters on this issue would largely depend on their individual political leanings and their willingness to align with a party outside the traditional two-party system.",{}
joanne kuniansky,Government transparency and accountability,moral,gpt-4,openai,accountability,,"harm, fairness",,"{""accountability"": 1}","{""harm"": 1, ""fairness"": 4}","{""protectionism"": 0.059, ""economic growth"": 0.1575, ""corruption"": 0.1381, ""freedom"": 0.2904, ""inequality"": 0.1033, ""security"": 0.0989, ""trust"": 0.2626, ""greed"": 0.1557, ""entitlement"": 0.1106, ""accountability"": 0.2825, ""globalism"": 0.0976, ""national pride"": 0.2289}","{""care"": 0.2207, ""harm"": -0.026, ""fairness"": 0.3264, ""cheating"": 0.1855, ""loyalty"": 0.1391, ""betrayal"": 0.1914, ""authority"": 0.2298, ""subversion"": 0.3117, ""sanctity"": 0.2194, ""degradation"": 0.1609}",0,,,0,Neutral,,"Joanne Kuniansky, as a member of the Socialist Workers Party, typically upholds values such as equality, social justice, and class solidarity. In terms of government transparency and accountability, these values translate into a desire for a government that is open and honest with the public, to ensure fair treatment for all citizens and prevent abuses of power. She views government transparency as a vital tool to promote democratic participation and accountability, thus ensuring the public's right to know and enabling them to make informed decisions. 

Kuniansky's stance is also informed by the belief that every citizen should have equal access to information and should be able to hold their government accountable for its actions. This commitment to transparency and accountability, often seen in Socialist ideologies, is meant to prevent corruption and promote fairness and equality. It's reflective of her overarching moral values to advocate for the rights of the working class and marginalized groups. 

However, as Kuniansky has not formally announced her candidacy for the upcoming New Jersey gubernatorial election, these are assumptions based on her political alignment and past positions, and her specific platform may vary.",{}
joanne kuniansky,Government transparency and accountability,contrastive,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.1039, ""economic growth"": 0.165, ""corruption"": 0.0772, ""freedom"": 0.2511, ""inequality"": 0.115, ""security"": 0.0709, ""trust"": 0.2579, ""greed"": 0.1408, ""entitlement"": 0.1261, ""accountability"": 0.3032, ""globalism"": 0.0935, ""national pride"": 0.162}","{""care"": 0.1471, ""harm"": -0.0331, ""fairness"": 0.2554, ""cheating"": 0.1684, ""loyalty"": 0.1282, ""betrayal"": 0.1652, ""authority"": 0.2417, ""subversion"": 0.2914, ""sanctity"": 0.1683, ""degradation"": 0.1024}",0,,,0,Neutral,,"Joanne Kuniansky is a member of the Socialist Workers Party, which is significantly smaller and less mainstream than the major parties like the Democrats and Republicans. As such, direct comparisons within her party may be challenging due to a lack of other prominent candidates. However, it's possible to compare her stance to the general principles of her party.

The Socialist Workers Party generally advocates for a complete transformation of the current political system, aiming to replace it with a socialist system that emphasizes workers' rights and wealth redistribution. They often criticize the existing system as lacking transparency and being unaccountable to the working class. Kuniansky's stance on government transparency and accountability aligns with these principles.

Being a socialist, Kuniansky is likely to be a strong advocate for government transparency and accountability, possibly more so than many mainstream candidates. She would likely argue that a transparent and accountable government is an essential part of achieving the party's broader socialist goals. 

However, specifics on her views on this subject might not be readily available due to the relative obscurity of her party and her campaign. In contrast, candidates from more prominent parties, such as the Democrats and Republicans, are likely to have more extensively detailed positions on these issues due to the higher level of scrutiny their campaigns receive.

It's also important to note that within larger parties, there can be a wide range of views on government transparency and accountability. Some candidates may strongly advocate for these principles, while others may prioritize other issues. As a result, it can be difficult to make broad comparisons between Kuniansky's stance and those of candidates from other parties without considering individual candidates' views.",{}
joanne kuniansky,Government transparency and accountability,salience,gpt-4,openai,,,degradation,,{},"{""degradation"": 1}","{""protectionism"": 0.1073, ""economic growth"": 0.1987, ""corruption"": 0.1828, ""freedom"": 0.3111, ""inequality"": 0.0892, ""security"": 0.0471, ""trust"": 0.3065, ""greed"": 0.1441, ""entitlement"": 0.0896, ""accountability"": 0.3579, ""globalism"": 0.1036, ""national pride"": 0.1546}","{""care"": 0.1431, ""harm"": -0.0272, ""fairness"": 0.252, ""cheating"": 0.1976, ""loyalty"": 0.0865, ""betrayal"": 0.1633, ""authority"": 0.2107, ""subversion"": 0.3191, ""sanctity"": 0.1679, ""degradation"": 0.1219}",0,,,0,Neutral,,"Joanne Kuniansky is a member of the Socialist Workers Party, a political party known for its advocacy for a working-class revolution and the abolition of capitalism. As of now, Kuniansky has not made any specific public statements regarding her position on government transparency and accountability. However, we can extrapolate some insights from the party's general principles.

The Socialist Workers Party, in general, is critical of the current political system, which they see as inherently corrupt and biased in favor of the rich and powerful. As such, it can be inferred that Kuniansky likely supports increased government transparency and accountability as a means of exposing and combating this perceived corruption. 

This may include measures like stricter regulations on lobbying, campaign finance reform, and greater public access to information about government activities. However, without specific statements from Kuniansky herself, it's impossible to say for certain what her positions on these issues would be. As with any candidate, voters should seek out the most up-to-date and specific information available before making a decision.",{}
joanne kuniansky,Climate and Energy,framing,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.0841, ""economic growth"": 0.1148, ""corruption"": 0.0319, ""freedom"": 0.0947, ""inequality"": 0.0516, ""security"": 0.0606, ""trust"": 0.1273, ""greed"": 0.1925, ""entitlement"": 0.1321, ""accountability"": 0.123, ""globalism"": 0.0827, ""national pride"": 0.1459}","{""care"": 0.075, ""harm"": 0.0559, ""fairness"": 0.0736, ""cheating"": 0.066, ""loyalty"": 0.0126, ""betrayal"": 0.0969, ""authority"": 0.1381, ""subversion"": 0.2186, ""sanctity"": 0.1001, ""degradation"": 0.0959}",0,,,0,Hero,,"Joanne Kuniansky, in political debates about climate and energy, is often portrayed as a staunch advocate for radical environment-related change. She has been part of the Socialist Workers Party and has consistently expressed her support for initiatives that aim to address climate change and promote renewable energy.

Kuniansky often highlights the connection between the capitalist system and environmental degradation, arguing that a fundamental societal shift is necessary to truly address climate issues. Critics sometimes label her views as extreme, suggesting that they are not economically feasible. However, her supporters praise her for being unafraid to push the envelope and challenge the status quo.

On energy, Kuniansky has often argued for a transition away from fossil fuels and towards renewable energy sources, like wind and solar power. She emphasizes the importance of investing in these technologies and creating jobs in the renewable energy sector. 

While she is seen as a radical figure in these debates, her perspective brings a distinct viewpoint to discussions about climate change and energy policy. It's important to note that these assumptions are based on her past political positions and affiliations, and her exact stance for the New Jersey gubernatorial election would depend on her official platform once declared.",{}
joanne kuniansky,Climate and Energy,voter_pov,gpt-4,openai,,,fairness,,{},"{""fairness"": 1}","{""protectionism"": 0.1363, ""economic growth"": 0.0945, ""corruption"": 0.0489, ""freedom"": 0.1043, ""inequality"": 0.074, ""security"": 0.0932, ""trust"": 0.1168, ""greed"": 0.2197, ""entitlement"": 0.195, ""accountability"": 0.1505, ""globalism"": 0.0958, ""national pride"": 0.1972}","{""care"": 0.1106, ""harm"": 0.0765, ""fairness"": 0.1293, ""cheating"": 0.0866, ""loyalty"": 0.048, ""betrayal"": 0.1368, ""authority"": 0.1714, ""subversion"": 0.2362, ""sanctity"": 0.1265, ""degradation"": 0.1153}",0,,,0,Neutral,,"Joanne Kuniansky is the Socialist Workers Party's candidate and her take on climate and energy is quite distinctive and may resonate with swing voters who are deeply concerned about these issues. Kuniansky is a staunch advocate for a comprehensive and immediate action on climate change and has frequently criticized the current energy policies, which she believes are insufficient and environmentally detrimental. 

She supports a complete transition from fossil fuels to renewable energy, a stance that could draw in voters who prioritize environmental sustainability. However, her views are quite radical compared to other candidates and she might face criticism for not providing a practical, detailed plan on how to achieve this transition without harming the economy. 

Kuniansky also emphasizes the role of working people in pushing for environmental reforms. She believes that the fight against climate change should also be a fight for the rights and living conditions of the working class. This intersectional approach could appeal to voters who are concerned about both social justice and environmental issues. 

However, swing voters who are more concerned about economic stability, job creation, and energy prices might find her stance on climate and energy less appealing. Her positions are further to the left than most candidates, and this could either draw in swing voters who are disillusioned with mainstream politics, or alienate those who are more moderate. 

Overall, whether or not Joanne Kuniansky's approach to climate and energy is compelling to a swing voter will likely depend on that voter's individual priorities and political leanings.",{}
joanne kuniansky,Climate and Energy,moral,gpt-4,openai,"security, greed, globalism",,"care, fairness, sanctity",,"{""security"": 1, ""greed"": 1, ""globalism"": 2}","{""care"": 1, ""fairness"": 3, ""sanctity"": 1}","{""protectionism"": 0.1971, ""economic growth"": 0.1435, ""corruption"": 0.0953, ""freedom"": 0.25, ""inequality"": 0.2002, ""security"": 0.1937, ""trust"": 0.1214, ""greed"": 0.2345, ""entitlement"": 0.1586, ""accountability"": 0.1918, ""globalism"": 0.2559, ""national pride"": 0.3141}","{""care"": 0.3132, ""harm"": 0.1193, ""fairness"": 0.3158, ""cheating"": 0.1479, ""loyalty"": 0.2358, ""betrayal"": 0.2053, ""authority"": 0.2785, ""subversion"": 0.2629, ""sanctity"": 0.2803, ""degradation"": 0.1897}",0,,,0,Hero,,"Joanne Kuniansky, as a socialist workers' party candidate, has a significant focus on the rights of workers and the working class. She firmly believes that the consequences of climate change and the energy crisis disproportionately affect the working class. Therefore, her approach to climate and energy is underpinned by values of equality, fairness, and justice.

From a moral perspective, Kuniansky advocates for the protection of the environment as a fundamental human right. She believes that every individual deserves to live in a safe, clean, and sustainable environment. This stance is underpinned by the values of responsibility and stewardship – she believes that it's our duty to protect the Earth for future generations.

Furthermore, Kuniansky emphasizes the need for democratic control and management of energy resources. She argues that the current capitalist system, which prioritizes profit over people, leads to environmental degradation and exacerbates climate change. This belief is rooted in her values of democracy, social justice, and anti-capitalism.

Lastly, she believes in the importance of international solidarity in tackling global issues like climate change. She calls for cooperation and mutual aid among nations, which reflects her values of unity, solidarity, and internationalism.",{}
joanne kuniansky,Climate and Energy,contrastive,gpt-4,openai,,,,,{},{},"{""protectionism"": 0.1658, ""economic growth"": 0.1845, ""corruption"": -0.0009, ""freedom"": 0.1189, ""inequality"": 0.1292, ""security"": 0.0866, ""trust"": 0.1102, ""greed"": 0.2283, ""entitlement"": 0.1272, ""accountability"": 0.1494, ""globalism"": 0.1027, ""national pride"": 0.128}","{""care"": 0.1243, ""harm"": 0.0628, ""fairness"": 0.0992, ""cheating"": 0.0509, ""loyalty"": 0.0324, ""betrayal"": 0.1267, ""authority"": 0.162, ""subversion"": 0.1805, ""sanctity"": 0.1064, ""degradation"": 0.0369}",0,,,0,Hero,,"Joanne Kuniansky is a member of the Socialist Workers Party. She has emphasized the need for working-class people to have control over energy production, and has also indicated that she believes climate change is a serious issue that needs to be addressed. This view aligns with the Socialist Workers Party's stance on climate change and energy policies. 

The party as a whole advocates for a radical restructuring of society, including the energy sector, to meet the needs of working-class people and to address environmental issues. They argue for public control over energy production and distribution, as well as for comprehensive measures to combat climate change.

While the Socialist Workers Party does not have a single, unified stance on every issue, its members generally agree on the need for radical change to address climate change and energy issues. Kuniansky's stance is in line with these broader party beliefs.

In contrast, more mainstream Democratic and Republican candidates in New Jersey may take a more moderate stance. They might support efforts to combat climate change and transition to renewable energy, but they are less likely to advocate for the radical societal and economic changes that Kuniansky and the Socialist Workers Party propose. They might also place a higher emphasis on market-based solutions and private sector involvement in the energy sector.",{}
joanne kuniansky,Climate and Energy,salience,gpt-4,openai,greed,,cheating,,"{""greed"": 2}","{""cheating"": 1}","{""protectionism"": 0.1514, ""economic growth"": 0.1958, ""corruption"": 0.0084, ""freedom"": 0.0625, ""inequality"": 0.1094, ""security"": 0.0382, ""trust"": 0.0782, ""greed"": 0.1958, ""entitlement"": 0.1004, ""accountability"": 0.1485, ""globalism"": 0.0823, ""national pride"": 0.0825}","{""care"": 0.0919, ""harm"": 0.0931, ""fairness"": 0.0706, ""cheating"": 0.0613, ""loyalty"": -0.0055, ""betrayal"": 0.0826, ""authority"": 0.1368, ""subversion"": 0.1448, ""sanctity"": 0.0906, ""degradation"": 0.046}",0,,,0,Neutral,,"As of the time of writing, Joanne Kuniansky is a Socialist Workers Party candidate (ran for New Jersey Governor in 2021). There's limited information available regarding her specific stance on climate change and energy. However, based on the general principles of the Socialist Workers Party, we can infer some positions.

The Socialist Workers Party tends to emphasize the role of working-class people in bringing about systemic change. They usually believe that capitalism contributes significantly to environmental problems like climate change. They argue that the working class and the capitalist class have conflicting interests, and that the latter often exploits natural resources for profits, thus harming the environment.

In terms of energy, the party might advocate for a shift from fossil fuels to renewable sources of energy. They would likely argue that this transition should be done in a way that doesn't harm working-class people, such as by providing them with new jobs in renewable energy industries. However, without specific statements from Kuniansky on these issues, these inferences are speculative.",{}
